code,vaccinated
313010,26
312980,41
312960,1
312950,20
316010,3
311530,26
260410,80
315980,10
315895,29
315670,17
315410,6
315290,6
350880,32
311710,18
311900,2
312010,19
312510,43
312570,9
312695,2
312707,3
312710,30
312800,13
311770,4
432330,8
350920,92
351030,18
510675,68
510735,12
510740,9
510785,9
510800,115
510880,24
510895,67
520013,19
520025,25
520549,24
520620,95
520910,21
520915,3
520920,2
521010,19
521030,5
521640,2
510517,58
521880,251
510460,37
510385,39
500100,43
500260,44
500320,141
500400,32
500450,49
500480,77
500490,11
500500,59
500627,34
500635,141
500690,30
500710,39
500790,115
500795,93
510020,61
510305,70
510335,7
510454,58
522150,1
420415,9
353580,47
351910,14
351905,36
351820,56
351720,22
351690,16
351660,23
351610,31
351600,27
351520,12
351515,82
351510,102
351410,42
351310,41
351200,16
315220,21
351110,123
351100,37
351930,33
351970,133
351990,96
352000,104
353530,223
353460,105
353350,45
353290,29
353280,7
353215,25
353180,104
353020,160
351020,134
353000,2
352780,22
352740,71
352520,108
352510,57
352230,272
352100,38
352044,135
352042,101
352840,150
260350,8
110006,41
260190,14
320320,65
320490,70
330187,18
330285,51
330380,21
330452,121
330510,136
350030,31
350060,23
350580,76
350635,143
350870,12
350890,8
351000,192
351015,44
351120,15
351170,26
320210,7
351270,16
316940,25
316800,10
312600,8
312690,11
312830,15
312870,60
312890,18
313190,27
313520,22
313720,15
313940,32
314110,22
314410,17
314465,7
315120,31
315280,19
315580,2
315770,14
316200,25
316870,59
351430,7
351760,32
351840,137
420400,64
420520,15
421000,70
421145,11
421175,75
421187,11
421205,9
421400,40
421430,11
421470,36
421510,48
421570,67
421940,14
421960,17
421985,27
430163,7
430240,6
420070,11
411342,2028
355480,39
355360,9
351850,15
352110,8
352430,67
352650,9
352830,4
352870,11
353420,11
353540,41
312400,8
353610,29
353980,77
354020,37
354050,23
354250,12
354380,22
354500,9
354790,13
355270,75
353750,46
430300,68
311880,14
311250,3
221050,4
221120,13
230110,8
230230,8
230280,10
230340,1
230350,21
230680,5
230940,4
231030,10
231110,6
231180,13
240200,9
240430,1
240580,5
240700,7
240710,25
220590,3
250915,4
220580,7
211000,15
110140,44
130050,3
130170,33
130250,19
150180,17
150530,21
150745,7
150780,4
150800,22
170700,12
171630,3
171800,2
210120,18
210230,4
210490,3
210535,1
210730,2
220150,18
250970,18
251390,29
260170,16
291630,7
291835,9
291870,3
291875,11
291940,6
291950,9
291980,24
291990,3
292805,3
292920,22
292980,2
293160,2
310160,65
310280,11
310400,53
310910,6
311090,7
291210,8
291110,11
290750,23
290510,1
260210,23
260630,6
260660,14
260680,27
261220,15
261640,32
270110,15
270230,24
311760,3
270255,10
270350,2
270520,13
270570,15
280120,24
280250,4
280360,12
290200,5
290290,9
270320,10
430320,7
430466,25
430535,37
171245,3
171320,19
171610,27
171886,2
210083,2
210203,5
210232,10
210235,4
210340,36
210467,13
210530,166
210780,8
210910,38
210980,24
211030,6
211060,10
211120,38
170130,3
211210,3
170070,8
160020,3
130380,50
140030,6
150215,33
150270,20
150309,8
150310,1
150440,7
150442,78
150550,49
150570,10
150590,5
150610,5
150655,5
150660,10
150715,7
150730,10
150820,11
160080,6
211220,27
211240,2
220040,11
231195,21
240470,10
240800,120
241010,7
241330,1
250180,28
250210,1
250430,7
250610,1
250920,1
251080,89
251120,16
251310,14
251430,1
251600,6
260070,8
260160,6
230890,5
230655,5
230540,42
230535,1
220050,9
220120,24
220130,1
220190,13
220194,11
220660,1
220670,1
220790,7
130270,3
220880,10
221010,1
221030,16
221035,8
230040,19
230100,14
230185,17
230370,63
230420,32
221000,11
130040,4
120070,1
120010,69
510279,46
510325,43
510330,57
510370,36
510590,32
510618,9
510619,31
510623,29
510625,29
520055,4
520130,6
521090,10
521390,2
521710,4
521800,15
522185,63
353860,25
510190,69
510140,74
500793,46
500525,22
430580,17
430800,8
430830,13
430940,47
431110,10
431180,72
431220,18
431390,121
353990,6
431403,5
431670,22
431848,22
432180,59
432195,11
432350,8
500200,88
500230,53
500345,27
431530,26
260290,67
354150,174
354165,12
410347,2415
412665,1973
420090,6
420125,27
420160,58
420190,11
420195,39
420213,28
420257,12
420370,38
420390,114
353830,13
420440,29
110015,125
110033,27
110045,65
110050,31
410302,1106
355540,75
355530,6
355470,14
354170,59
354210,35
354240,112
354325,15
354530,72
354550,64
354640,227
354710,8
354160,70
354860,6
354995,24
355010,64
355110,8
355180,95
355210,15
355300,91
355320,20
355370,67
354880,276
420455,44
353670,93
210400,2
352250,283
352265,77
352270,80
352280,175
352290,19
352310,237
352320,980
352340,286
352390,309
352400,164
352440,273
352460,266
352470,191
352480,65
352530,233
352540,4
352550,9
352240,571
352220,181
352215,70
352210,172
351570,120
351620,218
351630,172
351640,126
351670,143
351830,51
351860,51
351870,484
352570,56
351880,1640
351960,56
352030,291
352050,752
352090,64
352115,9
352120,43
352140,18
352180,108
351907,561
352580,13
352590,932
352610,170
353100,3
353110,109
353130,55
353140,19
353220,51
353282,24
353320,10
353340,91
353080,108
353390,45
353440,1123
353470,1588
353490,34
353500,8
353550,261
353600,35
353620,267
353650,241
353430,37
351560,16
353070,194
353050,44
352620,77
352640,63
352670,129
352680,169
352690,671
352710,210
352720,89
352730,89
353060,495
352750,7
352860,46
352900,861
352920,110
352930,152
352940,825
352990,111
353010,37
353030,38
352800,51
353710,129
351550,115
351535,154
330350,285
330420,211
330455,5322
330490,377
330520,59
330575,13
330580,106
330630,258
350055,33
350070,67
350140,11
350160,472
350190,121
350210,120
350220,47
350270,480
350275,40
330340,112
330330,512
330240,140
330200,60
320060,80
320130,88
320160,17
320240,73
320270,2
320405,12
320440,4
320500,234
350280,332
320503,8
320530,315
330010,88
330040,89
330045,117
330095,6
330100,86
330170,318
330190,73
320520,287
350330,78
350360,16
350380,118
350970,68
350990,143
351040,113
351060,521
351140,57
351150,234
351240,54
351280,200
350960,155
351300,298
351350,182
351380,638
351440,157
351480,136
351500,299
351518,26
351519,19
351530,20
351340,65
351540,169
350950,2638
350925,621
350390,112
350400,682
350410,362
350450,248
350520,43
350530,61
350540,445
350550,118
350940,27
350560,53
350600,1150
350650,201
350670,36
350680,16
350700,110
350750,291
350840,100
350900,105
350570,582
353715,38
353720,27
353730,108
410240,17139
410250,6763
410260,5238
410270,1783
410275,2420
410280,8036
410290,7914
410300,2686
410304,2823
410305,4852
410310,5146
410315,2355
410320,3770
410322,1925
410330,4283
410335,2540
410337,1873
410230,9274
410220,2647
410210,14399
410200,17502
410060,7188
410070,4575
410080,5773
410090,2843
410100,9874
410105,1821
410110,10426
410115,1868
410340,1639
410120,11977
410140,68431
410150,71317
410160,12814
410165,2120
410170,7096
410180,70767
410185,1647
410190,8999
410130,3905
410345,9294
410350,5131
410360,12752
410530,6608
410540,11502
410550,44564
410560,6463
410570,7268
410580,120505
410590,13999
410600,4418
410520,8440
410610,1919
410630,8125
410640,27143
410645,3430
410650,12955
410655,2217
410657,2260
410660,10422
410670,2446
410620,9466
410050,10931
410510,5761
410490,36422
410370,52735
410380,3845
410390,7540
410395,2560
410400,18603
410405,2048
410410,4223
410420,55286
410500,3733
410425,12420
410440,7530
410442,7242
410445,5516
410450,10018
410460,6699
410465,7944
410470,6910
410480,168867
410430,52786
410045,2163
410040,42364
410030,5563
354300,81
354323,6
354330,196
354340,926
354350,57
354390,328
354400,84
354425,589
354280,128
354490,18
354540,106
354560,32
354580,298
354680,64
354730,183
354770,94
354780,1550
354850,781
354520,352
354870,1268
354260,991
354140,1231
353760,314
353780,54
353790,44
353800,176
353870,595
353880,197
353890,28
353920,198
354220,170
353930,90
353950,77
354060,92
354075,12
354080,24
354100,432
354105,16
354120,37
354130,189
353940,45
320040,13
354890,505
354940,42
355410,266
355430,263
355450,113
355500,177
355510,61
355610,26
355620,244
355630,25
355400,263
355640,41
355650,180
355660,17
355670,151
355680,18
355700,259
355720,123
410010,3979
410020,3796
355645,88
354910,63
355390,30
355290,59
354970,49
354980,520
354990,1151
355020,79
355030,15352
355060,222
355070,125
355090,18
355380,112
355100,471
355140,10
355150,22
355170,131
355220,1769
355230,9
355240,549
355250,348
355280,450
355120,15
410680,8429
317130,63
317080,57
150616,10
150613,69
150553,139
150543,14
150506,10
150503,86
150480,23
150475,3
150420,143
150380,6
150360,79
150240,139
150210,26
150170,62
150150,44
150140,1572
150130,187
150619,25
150635,19
150650,40
150680,184
210100,31
172100,453
171820,67
171650,23
170950,57
170930,50
170820,11
170550,33
150095,4
170210,90
160055,2
160030,607
150840,32
150835,9
150810,84
150775,3
150746,2
150720,3
160060,91
150080,477
150060,137
150050,34
110020,1124
110018,127
110012,465
110011,162
110005,56
110004,322
110002,491
110001,82
110025,77
251370,28
251630,7
260010,20
260040,12
260110,34
260250,4
260345,29
260370,5
260415,2
251620,51
210170,6
110028,257
110032,46
150010,73
140045,177
140020,14
140010,908
130420,37
130406,31
130356,15
130340,20
110030,435
130260,2142
130090,3
120040,572
120020,48
110170,25
110149,42
110147,20
110145,13
110040,46
130185,10
260420,3
210210,4
210290,11
231290,56
231240,16
231210,9
231130,20
231126,17
231120,3
230970,17
230880,5
230850,13
230840,13
230830,37
230810,14
230765,84
230760,10
230730,83
230523,15
230450,4
231330,83
231400,8
240020,18
240100,8
251340,8
251270,8
251207,8
251100,2
250890,10
250860,5
250750,434
250400,287
230440,2235
250370,35
241220,12
241200,13
241120,13
240810,497
240760,3
240690,5
240485,1
240325,233
250320,49
230365,1
230260,3
230250,29
211130,612
211070,9
211050,5
211040,2
211020,22
211010,1
211003,5
210960,11
211150,41
210860,26
210810,3
210750,30
210740,2
210600,4
210540,18
210430,4
210380,4
210300,30
210845,6
210275,2
211230,8
211270,5
230070,12
221110,6
221100,336
221065,1
221040,5
220915,2
220840,74
220820,13
211260,6
220770,41
220430,23
220370,47
220220,13
220196,12
220170,2
220027,18
220020,6
211300,22
220669,9
260470,9
260620,30
260720,21
311615,5
311860,229
311940,62
312090,27
312230,99
312310,1
312770,165
313065,2
313070,17
313130,228
313170,31
313240,106
313290,8
313340,10
313380,35
313420,69
313510,26
311550,9
311510,7
311420,6
311390,7
292640,20
292720,14
292740,1064
292810,5
293050,24
293130,5
293135,81
293320,8
313670,410
293350,5
310350,106
310460,1
310510,13
310540,9
310620,1475
311080,2
311280,13
311350,4
310340,21
313760,41
313820,96
313840,17
315570,4
315700,16
315733,5
315850,5
315870,3
315960,41
316110,13
316260,1
315560,12
316265,1
316555,13
316720,120
316860,72
316930,65
316935,15
317010,326
317020,641
317070,124
316370,46
292530,137
315460,51
315180,211
313880,7
313900,24
314070,17
314170,7
314310,72
314330,285
314390,48
314400,9
315250,177
314510,22
314590,26
314630,7
314700,48
314710,41
314720,17
314790,158
314810,116
315150,38
314520,40
292510,17
292465,6
292400,121
270620,54
270640,18
270770,54
270830,10
270850,7
270880,52
280030,428
280040,8
270480,9
280060,10
280140,6
280170,55
280210,58
280260,3
280280,22
280580,4
280630,13
280660,19
280130,6
290280,17
270430,678
270290,64
260775,7
260790,229
260805,12
260860,3
260960,100
260990,36
261050,2
261070,84
270400,61
261160,687
261390,17
261560,9
270010,29
270030,138
270050,8
270080,17
270150,2
270240,73
261180,9
317100,9
290320,119
290430,8
291650,8
291685,9
291750,22
291790,5
291800,52
291840,51
291930,3
291955,186
291640,38
292020,10
292105,11
292110,9
292200,40
292210,5
292220,2
292250,21
292300,28
292340,15
292100,38
290410,3
291590,1
291480,149
290515,15
290520,35
290530,4
290570,152
290580,4
290650,61
290770,3
290980,15
291580,4
291050,13
291170,111
291190,14
291330,1
291340,22
291360,144
291390,16
291400,16
291465,12
291080,160
410685,2066
270410,10
410700,7523
421620,1070
421630,253
421660,1184
421670,165
421690,667
421720,378
421580,1412
421740,165
421760,35
421770,49
421800,275
421830,343
421860,35
421870,339
421750,115
421555,9
421550,67
421540,41
421210,73
421220,196
421250,285
421280,480
421300,33
421320,230
421330,21
421340,107
421350,217
421360,2728
421370,40
421420,53
421440,44
421480,286
421500,770
421875,31
421880,25
421885,11
421890,44
430610,166
430640,42
430700,332
430760,62
430770,109
430780,58
430820,76
430825,3
430850,103
430900,33
430905,13
430910,152
430920,219
430960,79
431000,22
430600,25
421200,194
430545,7
430510,842
421930,552
421950,475
430003,16
430010,13
430060,150
430090,31
430165,7
430190,10
430205,8
430210,190
430310,126
430350,28
430390,77
430460,417
430470,127
430512,1
431020,281
421190,733
421150,116
420290,1117
420300,811
420320,756
420330,242
420350,249
420360,217
420280,87
420380,864
420420,1630
420430,503
420450,172
420470,36
420480,315
420500,1137
420395,62
420270,35
420245,519
420240,2555
420005,8
420010,609
420030,7
420040,226
420050,44
420080,56
420120,67
420130,276
420140,168
420170,20
420200,2350
420205,212
420210,451
420220,25
420230,213
420540,3598
420545,69
420550,318
420570,110
420830,1398
420840,107
420845,2228
420890,2746
420900,307
420910,7009
420930,785
420960,20
420970,45
420985,16
421010,1911
421030,60
421105,44
421110,92
421130,634
420820,1916
421185,21
420810,270
420770,37
420580,398
420590,584
420600,83
420610,22
420630,127
420640,65
420650,665
420670,149
420690,58
420710,165
420730,205
420740,16
420750,528
420757,30
420765,46
420790,152
412870,3400
431120,28
431140,88
521190,103
521150,91
521100,2
521080,6
521000,34
520993,17
521250,70
520870,910
520551,6
520547,95
520450,89
520330,16
520150,2
520140,198
520860,20
521310,60
521850,45
521930,39
510025,326
510040,24
510060,58
510080,26
510125,19
510130,17
510180,78
510250,112
999999,1453
530010,2237
522170,5
522160,30
522130,3
522045,56
521940,3
520110,257
510850,77
510840,435
510795,334
510515,190
510510,161
510480,82
510452,51
510410,142
510350,97
510340,1314
510337,42
510336,3
510320,189
510300,33
510268,44
510267,267
510263,235
410690,963280
510520,12
500830,518
510523,6
510560,83
510794,69
510792,648
510790,993
510787,151
510779,32
510760,475
510730,89
510706,99
510704,473
510630,71
510629,74
510626,22
510622,350
510621,54
510615,79
510525,833
431127,3
500800,45
500770,243
431750,169
431800,98
431820,24
431830,68
431849,2
431870,328
431740,83
431890,51
431950,23
431990,146
432000,142
432020,20
432100,22
432120,64
431937,3
431720,178
431710,87
431690,514
431150,4
431245,10
431265,37
431330,66
431340,332
431350,48
431395,10
431410,530
431420,14
431440,542
431490,2393
431550,20
431560,270
431570,11
431660,28
432145,44
432170,60
432240,210
432250,85
500470,158
500510,28
500520,14
500540,147
500568,381
500570,585
500580,18
500600,95
500620,339
500625,68
500630,47
500660,373
500720,127
500740,39
500769,175
500460,239
500797,23
500430,259
500375,195
432260,53
432300,124
500060,256
500070,32
500080,28
500090,28
500110,92
500190,97
500220,68
500240,114
500270,3050
500290,45
500295,314
500325,66
500370,933
500380,70
412865,2579
430463,44
412862,1937
411370,287332
411373,3729
411375,3236
411380,2677
411390,6754
411400,7080
411360,2565
411410,12439
411435,1448
411440,9567
411450,6441
411460,28722
411470,3172
411480,18710
411430,9703
411350,10913
411345,3206
411340,2354
411220,3606
411230,2673
411240,5105
411250,6370
411260,687
411270,6647
411275,5276
411280,5621
411290,1990
411295,4053
411300,3475
411310,2622
411320,25382
411325,2263
411330,17649
411490,5512
411500,3854
411510,4979
411520,285275
411660,1895
411670,6286
411680,4209
411690,16957
411695,2689
411700,4118
411705,5851
411710,7794
411720,3220
411721,1942
411722,4111
411725,5141
411727,4417
411729,1776
411730,10329
411650,842
411210,12368
411640,2050
411620,7494
411530,3355
411535,3338
411540,7774
411545,1957
411550,2373
411560,9756
411570,15354
411573,1841
411575,4787
411580,18937
411585,2928
411590,1258
411600,1266
411605,6094
411610,7016
411630,2024
411200,15078
411190,6023
411180,20783
410975,2384
410970,16981
410965,2661
410960,17347
410950,4976
410940,89277
410930,7606
410920,2959
410910,1309
410900,2495
410895,4539
410890,3774
410880,20715
410870,3126
410865,3101
410980,26563
410860,16481
410990,4704
411005,1213
411120,6418
411110,3312
411100,3701
411095,6347
411090,1837
411080,5104
411070,30521
411065,1315
411060,7079
411050,7809
411040,2578
411030,1600
411020,5591
411010,13858
411007,4472
411000,2392
411740,1953
410855,2079
410845,2625
410740,3807
410730,4034
410725,4292
410720,19877
410715,2893
410712,1483
412863,2398
410710,3068
411125,12497
411130,1860
411140,6542
411150,17753
411155,3700
411160,1965
411170,2876
410750,7087
410850,5171
410752,1296
410754,2013
410840,46312
410832,3636
410830,147494
410820,4398
410810,1585
410800,6406
410790,4454
410785,2740
410780,3443
410775,4800
410773,3172
410770,2703
410765,45085
410760,8274
410755,1667
410753,2215
411745,3636
411420,17490
411760,19945
412800,12049
412796,7393
412795,3768
412790,4271
412400,3160
412402,5587
412405,12970
412410,21045
412420,1641
412430,1400
412440,11462
412450,2744
412460,3765
412470,5362
412480,5252
412810,52553
412490,3220
412820,28593
412840,6655
412340,6145
412350,12585
412360,1086
412370,4628
412380,7371
412382,2130
412385,4842
412390,6747
412785,5686
411750,19301
412860,4335
412855,5065
412395,1774
412853,5355
412850,10709
412830,1447
412330,4564
412500,6581
412520,5494
412650,8232
412660,9624
412667,6495
412670,2866
412680,7499
412690,3080
412700,5728
412710,35461
412720,9713
412730,8147
412740,8739
412750,9503
412760,8449
412770,72557
412780,4912
412640,3410
412510,7306
412635,2864
412627,2887
412530,3534
412535,3504
412540,3171
412545,2316
412550,121117
412555,1376
412560,21565
412570,14580
412575,3049
412580,5012
412590,1783
412600,4634
412610,3230
412620,3319
412625,38445
412630,8996
412320,2320
412788,2984
412300,7380
411995,17276
412000,7039
412010,2346
412015,1872
412020,1528
412030,1932
412033,1956
412035,3307
412040,2566
412050,6528
412060,26345
412065,2562
412070,5074
412080,14411
412085,2444
412090,17061
412100,6383
412110,2285
412120,10758
412125,1628
412130,2103
412135,1496
412140,9740
411990,163188
411980,7507
411970,2135
411965,1493
411770,16150
411780,7522
411790,15551
411800,7773
411810,5711
411820,84180
411830,1706
411840,47659
411845,2777
411850,43439
411860,2582
412310,1865
411870,3752
411885,4041
411890,5693
411900,3305
411910,5616
411915,59752
411920,3830
411925,1379
411930,14266
411940,11921
411950,41257
411960,18626
411880,7529
412160,3384
412150,7548
412175,2678
412220,16432
412170,12218
412230,16535
412240,32471
412250,5852
412217,2006
412215,7955
412260,4933
412270,4125
412280,2340
412290,2986
412210,2095
412200,7648
412190,7384
412180,6108
412265,3331
510030,19
510130,18
520025,26
510140,75
510337,44
510706,101
510480,84
510510,163
510560,85
510562,23
510020,62
510776,14
510455,35
500830,523
500630,48
500770,246
510787,153
432130,12
432170,62
432200,23
510805,48
432210,17
432260,55
432300,126
432380,13
500090,29
500110,93
500220,69
500230,55
500315,51
500320,142
500325,68
500345,30
500400,34
500480,78
500500,60
500540,149
500600,97
500635,145
500790,118
510250,114
431220,19
431930,9
430270,8
430180,6
422000,32
421840,11
421790,68
421720,383
421650,34
421420,55
421300,35
421250,290
421185,22
421170,58
421120,25
420900,310
420880,50
420810,273
420765,47
420757,31
420700,148
420690,59
420410,15
520140,200
420390,115
430280,23
430300,69
430435,12
430500,12
431890,52
431862,21
431840,18
431740,85
431710,89
431645,30
431560,274
431532,8
431447,4
431407,2
431390,122
432000,144
431265,38
431170,15
431130,51
431100,36
431020,282
430850,105
430840,1
430786,3
430770,110
430587,6
430543,8
430520,43
431260,13
520510,104
410725,4294
520549,25
410650,13005
410655,2222
410657,2278
410660,10432
410670,2499
410680,8640
410685,2121
410645,3491
410690,972345
410710,3105
410712,1500
410715,3010
410720,20410
410730,4037
410740,3919
410750,7339
410700,7595
410753,2255
410640,27191
410620,10026
410465,8539
410470,6944
410480,169226
410490,36552
410500,3745
410510,5780
410520,8622
410630,8658
410530,6693
410550,44600
410560,6551
410570,7399
410580,123080
410590,14608
410600,4430
410610,1926
410540,11532
410754,2068
410755,1685
410760,8367
410900,2530
410910,1310
410920,2972
410930,7827
410940,89415
410950,4985
410960,17585
410895,4648
410965,2700
410975,2397
410980,26764
411005,1268
411007,4500
411010,14021
411020,5813
420360,218
410970,17248
410890,3785
410880,20743
410870,3173
410765,46020
410770,2720
410773,3289
410775,4820
410780,3447
410785,2897
410790,4514
410800,6426
410820,4511
410830,147634
410832,3679
410840,46417
410845,2638
410850,5316
410855,2155
410860,16505
410865,3135
410460,6746
410450,10124
410445,5579
410442,7381
410045,2263
410050,10955
410060,7192
410070,4593
410080,5924
410090,2858
410100,9907
410040,42937
410105,1830
410115,1876
410120,12002
410130,3969
410140,69573
410150,72604
410160,12996
410165,2126
410110,10746
410030,5827
410020,3876
410010,4090
520993,18
521040,9
521250,71
521310,62
521460,22
521570,13
521580,2
522045,59
355500,178
355540,76
355620,254
355645,90
355650,183
355670,154
355700,263
355710,116
355720,125
410170,7146
520540,18
410180,72776
410190,9125
410337,1878
410340,1724
410345,9555
410350,5311
410360,13322
410370,53756
410380,3907
410335,2557
410390,7651
410400,19012
410405,2097
410410,4323
410420,56338
410425,13183
410430,53541
410440,7618
410395,2581
410330,4402
410322,1953
410320,3853
410200,17548
410210,14436
410220,2671
410230,9673
410240,17395
410250,6779
410260,5248
410270,1806
410275,2431
410280,8058
410290,8113
410300,2693
410302,1152
410304,2858
410305,4861
410310,5272
410315,2358
410185,1674
420213,29
293170,6
420180,12
351630,174
351570,122
351515,83
351350,186
351270,17
351220,43
351060,529
351020,139
350970,69
350945,9
350860,39
350840,101
350720,6
351700,18
350535,32
350250,37
350190,123
330600,37
330470,10
330414,58
330350,288
330340,115
330270,62
330260,20
330205,5
330187,19
330170,322
330040,92
350500,89
351840,138
351850,16
351870,494
431230,12
431280,11
432040,34
432140,35
432150,42
432195,12
432250,87
500330,95
500720,128
500740,40
510615,80
510645,4
510680,42
520110,258
520410,14
520450,90
520620,96
520860,21
521190,104
521930,40
521973,6
352390,312
352330,42
352300,12
352215,72
352050,759
351970,134
351940,9
351930,37
330010,89
431080,50
320520,288
320455,7
310340,22
293360,11
293300,6
411030,1611
292925,5
292890,28
292850,2
292400,125
292290,20
292275,11
292230,9
292170,22
292130,13
310420,11
291955,187
291710,12
291470,17
291400,17
291240,4
291200,4
291120,7
291060,10
290730,8
290540,6
290430,9
290327,24
290320,120
290290,12
291920,112
310560,79
310600,8
310825,1
320405,14
320320,68
320255,3
320090,13
316680,21
315900,1
315630,3
315570,5
315390,8
315250,181
315170,8
314530,20
314410,18
314310,73
313990,8
313940,34
313780,12
313690,13
313620,37
313545,2
313490,44
312970,17
312650,12
312510,47
312235,4
311710,19
311660,10
311130,11
310900,9
320490,71
430900,34
430660,28
430468,15
353980,78
353950,80
353940,46
353920,200
353880,201
353820,6
353750,47
353657,6
353650,243
353540,44
353480,7
353350,46
353130,56
354000,65
353110,112
353050,46
352860,49
352725,2
352720,91
352470,193
313580,6
313840,18
313900,25
313920,17
314340,73
314630,8
315490,20
315700,17
353070,195
354050,24
354070,55
354130,191
420140,172
420130,281
420125,28
420120,68
412862,1940
412665,1977
412530,3536
411890,5699
411720,3224
411470,3173
411000,2394
410990,4706
355680,19
355660,18
355560,15
355385,19
355330,19
355290,60
355170,133
355160,27
355050,22
355020,80
355010,65
354710,9
354660,48
354580,302
354360,3
354280,130
354240,113
315990,2
316110,16
316265,2
316930,66
354770,95
354910,64
354995,25
355060,223
355070,126
355360,10
355640,42
410810,1586
411065,1318
412880,3252
420020,15
420208,14
420270,36
420400,65
420543,20
420640,66
420860,27
420940,93
421110,93
421150,117
421210,74
421220,199
421227,106
421320,231
421330,22
421570,68
421770,50
430100,14
430110,8
354750,28
420190,12
354515,23
353715,39
316990,29
320150,36
320506,13
330050,13
330190,74
352400,166
330430,32
330555,26
350070,68
350130,86
350330,79
350670,37
350715,32
350780,27
351015,45
351240,55
351400,6
351450,22
351470,37
351550,116
351905,37
352360,38
352450,13
352585,10
352600,58
352880,67
353030,39
353220,52
353370,14
354075,13
411040,2598
420460,538
411060,7104
431370,61
431400,49
431410,538
431440,554
431470,31
431480,48
431340,336
431490,2421
431650,11
431680,122
431690,518
431720,182
431750,173
431800,99
431610,21
431810,9
431330,67
431306,15
430780,59
430790,92
430860,45
430890,47
430910,156
430920,222
431308,6
430930,62
430950,10
430960,81
431140,90
431180,73
431270,66
431300,5
430940,49
431820,25
431830,69
431870,331
500460,242
500470,161
500515,23
500568,385
500570,590
500620,345
500450,50
500625,71
500769,178
500793,48
500795,95
500797,24
510025,331
510263,240
500660,382
500430,267
500380,74
500375,196
431990,148
432090,55
432100,24
432180,61
432190,70
432240,212
432340,4
500060,257
500190,99
500200,89
500210,35
500240,117
500270,3091
500295,317
500370,947
430760,63
510267,270
430730,11
430693,14
421340,112
421350,219
421360,2756
421440,45
421450,12
421470,37
421335,16
421480,294
421500,781
421530,20
421540,43
421550,69
421555,11
421580,1434
421490,21
421600,52
421280,484
421200,200
420915,14
420920,14
420930,796
420960,22
421000,71
421010,1932
421270,14
421050,150
421100,49
421105,45
421130,646
421160,33
421175,76
421190,744
421060,78
421610,149
421620,1080
421630,257
430210,192
430230,15
430250,7
430310,129
430320,8
430440,55
430195,6
430450,35
430470,131
430471,6
430510,852
430530,15
430580,18
430610,168
430460,430
430160,133
421970,202
421950,481
421660,1198
421670,167
421690,676
421700,37
421740,167
421750,119
421780,45
421800,281
421820,285
421825,37
421830,355
421850,91
421870,342
421910,22
421930,561
430700,339
420910,7130
510268,46
510305,71
250160,1
251140,3
251510,6
251690,12
260345,30
260520,21
241490,4
260660,15
260850,4
260900,4
260920,3
261300,12
261570,11
270010,30
260740,2
270060,4
241330,2
240310,12
220190,14
220191,2
220194,12
220220,14
220260,3
220350,2
240470,11
220540,5
220551,1
220800,20
230070,14
230250,30
230860,1
240240,1
220550,5
270200,11
270235,18
270255,11
310150,12
310400,54
310850,5
310860,15
311340,37
311787,4
292880,13
312080,15
312870,61
313000,2
313010,27
313170,32
313510,27
290280,18
312830,16
292770,21
292650,5
292530,138
270410,11
270440,10
270520,14
280300,6
280440,12
280480,53
280550,5
290120,4
290870,5
291110,12
291130,3
291875,13
292320,4
292370,9
292430,3
220120,25
510285,10
211400,5
211167,4
510628,7
510630,72
510665,7
510675,70
510704,478
510735,13
510624,76
510760,481
510792,659
510794,70
510795,335
510800,116
510840,439
510850,78
510790,1002
510895,69
510622,357
510590,34
510320,192
510330,58
510340,1328
510345,9
510350,98
510370,39
510621,55
510385,40
510452,52
510454,59
510460,38
510515,194
510517,61
510525,845
510410,146
520013,20
520060,10
520130,7
150380,7
150503,87
150820,12
160005,4
160080,7
170330,7
130180,3
171790,5
210080,7
210140,91
210480,13
210960,12
210990,21
211070,10
210005,56
110175,12
110040,47
110028,259
520480,8
520740,9
520870,926
520880,24
521120,7
521180,17
521300,8
521308,30
521370,3
521380,26
521500,4
521523,15
530010,2249
999999,1466
231126,19
211300,24
411050,7848
420890,2799
420840,109
411760,20374
411770,16229
411780,7653
411790,15766
411800,7798
411810,5928
411750,19319
411820,84254
411840,47704
411845,2841
411850,44267
411860,2708
411870,3793
411880,7729
411830,1711
411885,4046
411745,3697
411730,10427
411650,845
411660,2013
411670,6300
411680,4229
411690,17022
411695,2709
411740,1963
411700,4129
411710,7849
411721,1953
411722,4287
411725,5145
411727,4458
411729,1789
411705,5892
411900,3373
411910,5763
411915,61248
412050,6698
412060,26840
412065,2589
412070,5082
412080,14526
412085,2495
412040,2593
412090,17198
412110,2299
412120,10801
412125,1643
412130,2106
412135,1501
412140,10139
412100,6464
412035,3313
412033,1961
412030,1957
411920,3926
411925,1405
411930,14565
411940,11951
411950,42173
411960,18683
411965,1496
411970,2163
411980,7653
411990,163437
411995,17318
412000,7083
412010,2408
412015,1917
412020,1563
411640,2085
412150,7774
411630,2069
411610,7110
411220,3625
411230,2707
411240,5112
411250,6442
411270,6719
411275,5280
411210,12577
411280,5699
411295,4065
411300,3479
411310,2630
411320,25677
411325,2273
411330,17905
411290,1997
411340,2388
411200,15647
411180,20929
411070,31074
411080,5217
411090,1892
411095,6479
411100,3709
